1	A1BG	1	11167	A1bg	MGI:2152878	NA	NA
33764	MYOCD	93649	17043	Myocd	MGI:2137495	MP:0002873	NA
33765	MYOCD	93649	17043	Myocd	MGI:2137495	MP:0005380	NA
33766	MYOD1	4654	7857	Myod1	MGI:97275	MP:0005390	NA
33767	MYOD1	4654	7857	Myod1	MGI:97275	MP:0005375	NA
33768	MYOD1	4654	7857	Myod1	MGI:97275	MP:0002006	NA
33769	MYOD1	4654	7857	Myod1	MGI:97275	MP:0005378	NA
33770	MYOD1	4654	7857	Myod1	MGI:97275	MP:0005385	NA
33771	MYOD1	4654	7857	Myod1	MGI:97275	MP:0002873	NA
33772	MYOD1	4654	7857	Myod1	MGI:97275	MP:0010768	NA
33773	MYOD1	4654	7857	Myod1	MGI:97275	MP:0005389	NA
33774	MYOD1	4654	7857	Myod1	MGI:97275	MP:0005388	NA
33775	MYOD1	4654	7857	Myod1	MGI:97275	MP:0005376	NA
33776	MYOD1	4654	7857	Myod1	MGI:97275	MP:0005369	NA
33777	MYOF	26509	40882	Myof	MGI:1919192	MP:0005369	NA
33778	MYOF	26509	40882	Myof	MGI:1919192	MP:0005378	NA
33779	MYOF	26509	40882	Myof	MGI:1919192	MP:0005385	NA
33780	MYOG	4656	1854	Myog	MGI:97276	MP:0005376	NA
33781	MYOG	4656	1854	Myog	MGI:97276	MP:0005369	NA
33782	MYOG	4656	1854	Myog	MGI:97276	MP:0005375	NA
33783	MYOG	4656	1854	Myog	MGI:97276	MP:0010768	NA
33784	MYOG	4656	1854	Myog	MGI:97276	MP:0010771	NA
33785	MYOG	4656	1854	Myog	MGI:97276	MP:0002873	NA
33786	MYOG	4656	1854	Myog	MGI:97276	MP:0005378	NA
33787	MYOG	4656	1854	Myog	MGI:97276	MP:0005388	NA
33788	MYOG	4656	1854	Myog	MGI:97276	MP:0005386	NA
33789	MYOG	4656	1854	Myog	MGI:97276	MP:0005390	NA
33790	MYOM1	8736	31196	Myom1	MGI:1341430	NA	NA
33791	MYOM2	9172	2953	Myom2	MGI:1328358	NA	NA
33792	MYOM3	127294	19432	Myom3	MGI:2685280	NA	NA
33793	MYOT	9499	4942	Myot	MGI:1889800	MP:0002873	NA
33794	MYOZ1	58529	23311	Myoz1	MGI:1929471	MP:0005378	NA
33795	MYOZ1	58529	23311	Myoz1	MGI:1929471	MP:0005376	NA
33796	MYOZ1	58529	23311	Myoz1	MGI:1929471	MP:0005369	NA
33797	MYOZ2	51778	9583	Myoz2	MGI:1913063	MP:0005369	NA
33798	MYOZ2	51778	9583	Myoz2	MGI:1913063	MP:0005376	NA
33799	MYOZ2	51778	9583	Myoz2	MGI:1913063	MP:0005385	NA
33800	MYOZ2	51778	9583	Myoz2	MGI:1913063	MP:0010768	NA
33801	MYOZ3	91977	15782	Myoz3	MGI:2179296	NA	NA
33802	MYPN	84665	23778	Mypn	MGI:1916052	NA	NA
33803	MYPOP	339344	17083	Mypop	MGI:2446472	NA	NA
33804	MYRF	745	32167	Myrf	MGI:2684944	MP:0010768	NA
33805	MYRF	745	32167	Myrf	MGI:2684944	MP:0005386	NA
33806	MYRF	745	32167	Myrf	MGI:2684944	MP:0005391	NA
33807	MYRF	745	32167	Myrf	MGI:2684944	MP:0003631	NA
33808	MYRFL	196446	88588	Myrfl	MGI:2685085	MP:0005390	NA
33809	MYRIP	25924	9150	Myrip	MGI:2384407	NA	NA
33810	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0005378	NA
33811	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0005395	NA
33812	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0010771	NA
33813	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0005375	NA
33814	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0005387	NA
33815	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0005376	NA
33816	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0005384	NA
33817	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0005390	NA
33818	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0005371	NA
33819	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0005382	NA
33820	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0005391	NA
33821	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0005397	NA
33822	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0010768	NA
33823	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0001186	NA
33824	MYSM1	114803	66204	Mysm1	MGI:2444584	MP:0005386	NA
33825	MYT1	4661	3332	Myt1	MGI:1100535	MP:0005369	NA
33826	MYT1	4661	3332	Myt1	MGI:1100535	MP:0005376	NA
33827	MYT1	4661	3332	Myt1	MGI:1100535	MP:0010768	NA
33828	MYT1	4661	3332	Myt1	MGI:1100535	MP:0005379	NA
33829	MYT1L	23040	7435	Myt1l	MGI:1100511	MP:0005397	NA
33830	MYT1L	23040	7435	Myt1l	MGI:1100511	MP:0005387	NA
33831	MYT1L	23040	7435	Myt1l	MGI:1100511	MP:0005376	NA
33832	MYZAP	100820829	134156	Myzap	MGI:2142908	NA	NA
33833	MZB1	51237	12333	Mzb1	MGI:1917066	NA	NA
33834	MZF1	7593	9633	Mzf1	MGI:107457	MP:0005397	NA
33835	MZF1	7593	9633	Mzf1	MGI:107457	MP:0002006	NA
33836	MZF1	7593	9633	Mzf1	MGI:107457	MP:0005387	NA
33837	MZF1	7593	9633	Mzf1	MGI:107457	MP:0005390	NA
33838	MZF1	7593	9633	Mzf1	MGI:107457	MP:0010768	NA
33839	MZT1	440145	45495	Mzt1	MGI:1924039	NA	NA
33840	MZT2A	653784	135760	Mzt2	MGI:1922845	NA	NA
33841	N4BP1	9683	23703	N4bp1	MGI:2136825	NA	NA
33842	N4BP2	55728	32396	N4bp2	MGI:2684414	NA	NA
33843	N4BP2L1	90634	14151	N4bp2l1	MGI:2140872	NA	NA
33844	N4BP2L2	10443	115380	N4bp2l2	MGI:2687207	NA	NA
33845	N4BP3	23138	17124	N4bp3	MGI:2442218	NA	NA
33846	N6AMT1	29104	5637	N6amt1	MGI:1915018	MP:0005380	NA
33847	N6AMT1	29104	5637	N6amt1	MGI:1915018	MP:0010768	NA
33848	N6AMT1	29104	5637	N6amt1	MGI:1915018	MP:0005378	NA
33849	N6AMT2	221143	5952	N6amt2	MGI:1915293	NA	NA
33850	NAA10	8260	2608	Naa10	MGI:1915255	NA	NA
33851	NAA11	84779	39206	Naa11	MGI:2141314	NA	NA
33852	NAA15	80155	14211	Naa15	MGI:1922088	NA	NA
33853	NAA16	79612	134838	Naa16	MGI:1914147	NA	NA
33854	NAA20	51126	7165	Naa20	MGI:1915127	NA	NA
33855	NAA25	80018	6891	Naa25	MGI:2442563	NA	NA
33856	NAA30	122830	17947	Naa30	MGI:1922259	NA	NA
33857	NAA35	60560	5781	Naa35	MGI:1925939	NA	NA
33858	NAA38	84316	23766	Naa38	MGI:1925554	NA	NA
33859	NAA40	79829	41588	Naa40	MGI:1918249	MP:0005384	NA
33860	NAA40	79829	41588	Naa40	MGI:1918249	MP:0005376	NA
33861	NAA40	79829	41588	Naa40	MGI:1918249	MP:0005375	NA
33862	NAA40	79829	41588	Naa40	MGI:1918249	MP:0005378	NA
33863	NAA40	79829	41588	Naa40	MGI:1918249	MP:0005386	NA
33864	NAA40	79829	41588	Naa40	MGI:1918249	MP:0005370	NA
33865	NAA50	80218	11851	Naa50	MGI:1919367	NA	NA
33866	NAA60	79903	32610	Naa60	MGI:1922013	NA	NA
33867	NAAA	27163	8686	Naaa	MGI:1914361	MP:0005376	NA
33868	NAALAD2	10003	3294	Naalad2	MGI:1919810	NA	NA
33869	NAALADL1	10004	21124	Naaladl1	MGI:2685810	NA	NA
33870	NAALADL2	254827	45786	Naaladl2	MGI:2685867	NA	NA
33871	NAB1	4664	4352	Nab1	MGI:107564	MP:0005388	NA
33872	NAB1	4664	4352	Nab1	MGI:107564	MP:0005386	NA
33873	NAB1	4664	4352	Nab1	MGI:107564	MP:0010768	NA
33874	NAB1	4664	4352	Nab1	MGI:107564	MP:0002873	NA
33875	NAB1	4664	4352	Nab1	MGI:107564	MP:0003631	NA
33876	NAB1	4664	4352	Nab1	MGI:107564	MP:0005384	NA
33877	NAB1	4664	4352	Nab1	MGI:107564	MP:0005390	NA
33878	NAB1	4664	4352	Nab1	MGI:107564	MP:0010771	NA
33879	NAB1	4664	4352	Nab1	MGI:107564	MP:0005378	NA
33880	NAB2	4665	4353	Nab2	MGI:107563	MP:0002873	NA
33881	NAB2	4665	4353	Nab2	MGI:107563	MP:0010768	NA
33882	NAB2	4665	4353	Nab2	MGI:107563	MP:0005386	NA
33883	NAB2	4665	4353	Nab2	MGI:107563	MP:0005388	NA
33884	NAB2	4665	4353	Nab2	MGI:107563	MP:0005376	NA
33885	NAB2	4665	4353	Nab2	MGI:107563	MP:0005384	NA
33886	NAB2	4665	4353	Nab2	MGI:107563	MP:0005390	NA
33887	NAB2	4665	4353	Nab2	MGI:107563	MP:0003631	NA
33888	NAB2	4665	4353	Nab2	MGI:107563	MP:0005391	NA
33889	NAB2	4665	4353	Nab2	MGI:107563	MP:0005378	NA
33890	NAB2	4665	4353	Nab2	MGI:107563	MP:0010771	NA
33891	NABP1	64859	57094	Nabp1	MGI:1923258	NA	NA
33892	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005379	NA
33893	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005378	NA
33894	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005390	NA
33895	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005387	NA
33896	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005376	NA
33897	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005384	NA
33898	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005382	NA
33899	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005381	NA
33900	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005377	NA
33901	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005371	NA
33902	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0002006	NA
33903	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005397	NA
33904	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005389	NA
33905	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0010768	NA
33906	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005388	NA
33907	NABP2	79035	11446	Nabp2	MGI:1917167	MP:0005380	NA
33908	NACA	4666	136025	Naca	MGI:106095	MP:0005380	NA
33909	NACA	4666	136025	Naca	MGI:106095	MP:0005385	NA
33910	NACA	4666	136025	Naca	MGI:106095	MP:0002873	NA
33911	NACA	4666	136025	Naca	MGI:106095	MP:0010768	NA
33912	NACA	4666	136025	Naca	MGI:106095	MP:0005369	NA
33913	NACA	4666	136025	Naca	MGI:106095	MP:0005390	NA
33914	NACA	4666	136025	Naca	MGI:106095	MP:0005376	NA
33915	NACA	4666	136025	Naca	MGI:106095	MP:0005384	NA
33916	NACA	4666	136025	Naca	MGI:106095	MP:0005378	NA
33917	NACC1	112939	12042	Nacc1	MGI:1914080	MP:0005389	NA
33918	NACC1	112939	12042	Nacc1	MGI:1914080	MP:0010768	NA
33919	NACC1	112939	12042	Nacc1	MGI:1914080	MP:0005386	NA
33920	NACC1	112939	12042	Nacc1	MGI:1914080	MP:0005390	NA
33921	NACC1	112939	12042	Nacc1	MGI:1914080	MP:0005376	NA
33922	NACC2	138151	75239	Nacc2	MGI:1915241	NA	NA
33923	NADK	65220	49724	Nadk	MGI:2183149	NA	NA
33924	NADK2	133686	14638	Nadk2	MGI:1915896	NA	NA
33925	NADSYN1	55191	6098	Nadsyn1	MGI:1926164	MP:0005389	NA
33926	NAE1	8883	68370	Nae1	MGI:2384561	MP:0010768	NA
33927	NAF1	92345	128518	Naf1	MGI:2682306	NA	NA
33928	NAGA	4668	221	Naga	MGI:1261422	MP:0005376	NA
33929	NAGK	55577	9720	Nagk	MGI:1860418	MP:0005397	NA
33930	NAGK	55577	9720	Nagk	MGI:1860418	MP:0002873	NA
33931	NAGK	55577	9720	Nagk	MGI:1860418	MP:0005376	NA
33932	NAGLU	4669	222	Naglu	MGI:1351641	MP:0005384	NA
33933	NAGLU	4669	222	Naglu	MGI:1351641	MP:0005382	NA
33934	NAGLU	4669	222	Naglu	MGI:1351641	MP:0001186	NA
33935	NAGLU	4669	222	Naglu	MGI:1351641	MP:0005385	NA
33936	NAGLU	4669	222	Naglu	MGI:1351641	MP:0005397	NA
33937	NAGLU	4669	222	Naglu	MGI:1351641	MP:0005378	NA
33938	NAGLU	4669	222	Naglu	MGI:1351641	MP:0010771	NA
33939	NAGLU	4669	222	Naglu	MGI:1351641	MP:0010768	NA
33940	NAGLU	4669	222	Naglu	MGI:1351641	MP:0005370	NA
33941	NAGLU	4669	222	Naglu	MGI:1351641	MP:0005386	NA
33942	NAGLU	4669	222	Naglu	MGI:1351641	MP:0005367	NA
33943	NAGLU	4669	222	Naglu	MGI:1351641	MP:0005390	NA
33944	NAGLU	4669	222	Naglu	MGI:1351641	MP:0005387	NA
33945	NAGLU	4669	222	Naglu	MGI:1351641	MP:0005391	NA
33946	NAGLU	4669	222	Naglu	MGI:1351641	MP:0005377	NA
33947	NAGLU	4669	222	Naglu	MGI:1351641	MP:0003631	NA
33948	NAGPA	51172	8466	Nagpa	MGI:1351598	MP:0005384	NA
33949	NAGS	162417	77363	Nags	MGI:2387600	MP:0005378	NA
33950	NAGS	162417	77363	Nags	MGI:2387600	MP:0010771	NA
33951	NAGS	162417	77363	Nags	MGI:2387600	MP:0005376	NA
33952	NAGS	162417	77363	Nags	MGI:2387600	MP:0010768	NA
33953	NAGS	162417	77363	Nags	MGI:2387600	MP:0005386	NA
33954	NAIF1	203245	45669	Naif1	MGI:1918504	NA	NA
33955	NAIP	4671	136092	Naip2	MGI:1298226	NA	NA
33956	NALCN	259232	21832	Nalcn	MGI:2444306	MP:0005376	NA
33957	NALCN	259232	21832	Nalcn	MGI:2444306	MP:0005388	NA
33958	NALCN	259232	21832	Nalcn	MGI:2444306	MP:0010768	NA
33959	NALCN	259232	21832	Nalcn	MGI:2444306	MP:0003631	NA
33960	NAMPT	10135	4201	Nampt	MGI:1929865	MP:0005387	NA
33961	NAMPT	10135	4201	Nampt	MGI:1929865	MP:0005379	NA
33962	NAMPT	10135	4201	Nampt	MGI:1929865	MP:0010768	NA
33963	NAMPT	10135	4201	Nampt	MGI:1929865	MP:0005397	NA
33964	NAMPT	10135	4201	Nampt	MGI:1929865	MP:0005376	NA
33965	NANOG	79923	78027	Nanog	MGI:1919200	MP:0010768	NA
33966	NANOG	79923	78027	Nanog	MGI:1919200	MP:0005380	NA
33967	NANOG	79923	78027	Nanog	MGI:1919200	MP:0005384	NA
33968	NANOS1	340719	131234	Nanos1	MGI:2669254	MP:0002873	NA
33969	NANOS2	339345	35364	Nanos2	MGI:2676627	MP:0005384	NA
33970	NANOS2	339345	35364	Nanos2	MGI:2676627	MP:0005389	NA
33971	NANOS2	339345	35364	Nanos2	MGI:2676627	MP:0005379	NA
33972	NANOS3	342977	65856	Nanos3	MGI:2675387	MP:0005389	NA
33973	NANOS3	342977	65856	Nanos3	MGI:2675387	MP:0005379	NA
33974	NANP	140838	12112	Nanp	MGI:1914561	NA	NA
33975	NANS	54187	10343	Nans	MGI:2149820	NA	NA
33976	NAP1L1	4673	129218	Nap1l1	MGI:1855693	NA	NA
33977	NAP1L2	4674	7436	Nap1l2	MGI:106654	MP:0003631	NA
33978	NAP1L2	4674	7436	Nap1l2	MGI:106654	MP:0005380	NA
33979	NAP1L3	4675	3334	Nap1l3	MGI:1859565	NA	NA
33980	NAP1L4	4676	133933	Nap1l4	MGI:1316687	NA	NA
33981	NAP1L5	266812	36397	Nap1l5	MGI:1923555	NA	NA
33982	NAPA	8775	2839	Napa	MGI:104563	MP:0005382	NA
33983	NAPA	8775	2839	Napa	MGI:104563	MP:0010768	NA
33984	NAPA	8775	2839	Napa	MGI:104563	MP:0005386	NA
33985	NAPA	8775	2839	Napa	MGI:104563	MP:0005390	NA
33986	NAPA	8775	2839	Napa	MGI:104563	MP:0003631	NA
33987	NAPB	63908	5332	Napb	MGI:104562	MP:0010768	NA
33988	NAPB	63908	5332	Napb	MGI:104562	MP:0005386	NA
33989	NAPB	63908	5332	Napb	MGI:104562	MP:0003631	NA
33990	NAPEPLD	222236	7094	Napepld	MGI:2140885	MP:0005376	NA
33991	NAPEPLD	222236	7094	Napepld	MGI:2140885	MP:0003631	NA
33992	NAPG	8774	2838	Napg	MGI:104561	NA	NA
33993	NAPRT	93100	82285	Naprt	MGI:2442664	NA	NA
33994	NAPSA	9476	68418	Napsa	MGI:109365	NA	NA
33995	NARF	26502	57048	Narf	MGI:1914858	NA	NA
33996	NARFL	64428	6750	Narfl	MGI:1914813	MP:0010768	NA
33997	NARFL	64428	6750	Narfl	MGI:1914813	MP:0002873	NA
33998	NARS	4677	68404	Nars	MGI:1917473	NA	NA
33999	NARS2	79731	57002	Nars2	MGI:2142075	NA	NA
34000	NASP	4678	133894	Nasp	MGI:1355328	MP:0010768	NA
34001	NASP	4678	133894	Nasp	MGI:1355328	MP:0005380	NA
34002	NASP	4678	133894	Nasp	MGI:1355328	MP:0005378	NA
34003	NAT1	9	37329	Nat2	MGI:109201	MP:0005376	NA
34004	NAT1	9	37329	Nat2	MGI:109201	MP:0002873	NA
34005	NAT1	9	37329	Nat2	MGI:109201	MP:0005380	NA
34006	NAT1	9	37329	Nat2	MGI:109201	MP:0003631	NA
34007	NAT1	9	37329	Nat2	MGI:109201	MP:0005391	NA
34008	NAT1	9	37329	Nat2	MGI:109201	MP:0005389	NA
34009	NAT10	55226	6785	Nat10	MGI:2138939	MP:0010768	NA
34010	NAT14	57106	10689	Nat14	MGI:3039561	NA	NA
34011	NAT2	10	115468	Nat1	MGI:97279	MP:0005376	NA
34012	NAT2	10	115468	Nat1	MGI:97279	MP:0005389	NA
34013	NAT6	24142	36325	Nat6	MGI:1888902	NA	NA
34014	NAT8	9027	9479	Nat8	MGI:1915646	NA	NA
34015	NAT8B	51471	41446	Cml1	MGI:1913366	NA	NA
34016	NAT8L	339983	19546	Nat8l	MGI:2447776	MP:0005386	NA
34017	NAT9	26151	9231	Nat9	MGI:1913426	NA	NA
34018	NATD1	256302	11907	Natd1	MGI:1344388	NA	NA
34019	NAV1	89796	10719	Nav1	MGI:2183683	NA	NA
34020	NAV2	89797	52330	Nav2	MGI:2183691	MP:0010771	NA
34021	NAV2	89797	52330	Nav2	MGI:2183691	MP:0005378	NA
34022	NAV2	89797	52330	Nav2	MGI:2183691	MP:0005394	NA
34023	NAV2	89797	52330	Nav2	MGI:2183691	MP:0003631	NA
34024	NAV2	89797	52330	Nav2	MGI:2183691	MP:0005391	NA
34025	NAV2	89797	52330	Nav2	MGI:2183691	MP:0005386	NA
34026	NAV3	89795	56688	Nav3	MGI:2183703	NA	NA
34027	NBAS	51594	41073	Nbas	MGI:1918419	NA	NA
34028	NBEA	26960	69190	Nbea	MGI:1347075	MP:0005380	NA
34029	NBEA	26960	69190	Nbea	MGI:1347075	MP:0005386	NA
34030	NBEA	26960	69190	Nbea	MGI:1347075	MP:0010768	NA
34031	NBEA	26960	69190	Nbea	MGI:1347075	MP:0003631	NA
34032	NBEA	26960	69190	Nbea	MGI:1347075	MP:0005369	NA
34033	NBEA	26960	69190	Nbea	MGI:1347075	MP:0005376	NA
34034	NBEA	26960	69190	Nbea	MGI:1347075	MP:0010771	NA
34035	NBEA	26960	69190	Nbea	MGI:1347075	MP:0005378	NA
34036	NBEA	26960	69190	Nbea	MGI:1347075	MP:0005379	NA
34037	NBEA	26960	69190	Nbea	MGI:1347075	MP:0005375	NA
34038	NBEAL1	65065	16453	Nbeal1	MGI:2444343	NA	NA
34039	NBEAL2	23218	86422	Nbeal2	MGI:2448554	MP:0005390	NA
34040	NBEAL2	23218	86422	Nbeal2	MGI:2448554	MP:0005387	NA
34041	NBEAL2	23218	86422	Nbeal2	MGI:2448554	MP:0003631	NA
34042	NBEAL2	23218	86422	Nbeal2	MGI:2448554	MP:0002006	NA
34043	NBEAL2	23218	86422	Nbeal2	MGI:2448554	MP:0005397	NA
34044	NBEAL2	23218	86422	Nbeal2	MGI:2448554	MP:0005376	NA
34045	NBEAL2	23218	86422	Nbeal2	MGI:2448554	MP:0005384	NA
34046	NBL1	4681	3924	Nbl1	MGI:104591	MP:0005386	NA
34047	NBL1	4681	3924	Nbl1	MGI:104591	MP:0002873	NA
34048	NBL1	4681	3924	Nbl1	MGI:104591	MP:0010771	NA
34049	NBL1	4681	3924	Nbl1	MGI:104591	MP:0005390	NA
34050	NBN	4683	1858	Nbn	MGI:1351625	MP:0005387	NA
34051	NBN	4683	1858	Nbn	MGI:1351625	MP:0003631	NA
34052	NBN	4683	1858	Nbn	MGI:1351625	MP:0005379	NA
34053	NBN	4683	1858	Nbn	MGI:1351625	MP:0002006	NA
34054	NBN	4683	1858	Nbn	MGI:1351625	MP:0005389	NA
34055	NBN	4683	1858	Nbn	MGI:1351625	MP:0010768	NA
34056	NBN	4683	1858	Nbn	MGI:1351625	MP:0005397	NA
34057	NBN	4683	1858	Nbn	MGI:1351625	MP:0005378	NA
34058	NBN	4683	1858	Nbn	MGI:1351625	MP:0005386	NA
34059	NBN	4683	1858	Nbn	MGI:1351625	MP:0005380	NA
34060	NBN	4683	1858	Nbn	MGI:1351625	MP:0005384	NA
34061	NBN	4683	1858	Nbn	MGI:1351625	MP:0005376	NA
34062	NBR1	4077	7438	Nbr1	MGI:108498	MP:0005397	NA
34063	NBR1	4077	7438	Nbr1	MGI:108498	MP:0005390	NA
34064	NBR1	4077	7438	Nbr1	MGI:108498	MP:0005387	NA
34065	NBR1	4077	7438	Nbr1	MGI:108498	MP:0005376	NA
34066	NBR1	4077	7438	Nbr1	MGI:108498	MP:0005384	NA
34067	NBR1	4077	7438	Nbr1	MGI:108498	MP:0005371	NA
34068	NCALD	83988	49978	Ncald	MGI:1196326	MP:0005391	NA
34069	NCALD	83988	49978	Ncald	MGI:1196326	MP:0005386	NA
34070	NCALD	83988	49978	Ncald	MGI:1196326	MP:0010768	NA
34071	NCALD	83988	49978	Ncald	MGI:1196326	MP:0005385	NA
34072	NCALD	83988	49978	Ncald	MGI:1196326	MP:0005397	NA
34073	NCALD	83988	49978	Ncald	MGI:1196326	MP:0005376	NA
34074	NCAM1	4684	40754	Ncam1	MGI:97281	MP:0010768	NA
34075	NCAM1	4684	40754	Ncam1	MGI:97281	MP:0005386	NA
34076	NCAM1	4684	40754	Ncam1	MGI:97281	MP:0005384	NA
34077	NCAM1	4684	40754	Ncam1	MGI:97281	MP:0005391	NA
34078	NCAM1	4684	40754	Ncam1	MGI:97281	MP:0003631	NA
34079	NCAM1	4684	40754	Ncam1	MGI:97281	MP:0005378	NA
34080	NCAM2	4685	3336	Ncam2	MGI:97282	MP:0002873	NA
34081	NCAM2	4685	3336	Ncam2	MGI:97282	MP:0003631	NA
34082	NCAM2	4685	3336	Ncam2	MGI:97282	MP:0005394	NA
34083	NCAN	1463	3229	Ncan	MGI:104694	MP:0003631	NA
34084	NCAPD2	9918	6497	Ncapd2	MGI:1915548	NA	NA
34085	NCAPD3	23310	41021	Ncapd3	MGI:2142989	NA	NA
34086	NCAPG	64151	44071	Ncapg	MGI:1930197	NA	NA
34087	NCAPG2	54892	9820	Ncapg2	MGI:1923294	MP:0005380	NA
34088	NCAPG2	54892	9820	Ncapg2	MGI:1923294	MP:0010768	NA
34089	NCAPG2	54892	9820	Ncapg2	MGI:1923294	MP:0005384	NA
34090	NCAPH	23397	133986	Ncaph	MGI:2444777	MP:0010768	NA
34091	NCAPH	23397	133986	Ncaph	MGI:2444777	MP:0005391	NA
34092	NCAPH	23397	133986	Ncaph	MGI:2444777	MP:0005384	NA
34093	NCAPH	23397	133986	Ncaph	MGI:2444777	MP:0005387	NA
34094	NCAPH2	29781	12045	Ncaph2	MGI:1289164	MP:0005387	NA
34095	NCAPH2	29781	12045	Ncaph2	MGI:1289164	MP:0005379	NA
34096	NCAPH2	29781	12045	Ncaph2	MGI:1289164	MP:0010768	NA
34097	NCAPH2	29781	12045	Ncaph2	MGI:1289164	MP:0005397	NA
34098	NCBP1	4686	1859	Ncbp1	MGI:1891840	NA	NA
34099	NCBP2	22916	56377	Ncbp2	MGI:1915342	NA	NA
34100	NCCRP1	342897	19257	Nccrp1	MGI:2685009	NA	NA
34101	NCDN	23154	8064	Ncdn	MGI:1347351	MP:0005386	NA
34102	NCDN	23154	8064	Ncdn	MGI:1347351	MP:0005380	NA
34103	NCDN	23154	8064	Ncdn	MGI:1347351	MP:0010768	NA
34104	NCDN	23154	8064	Ncdn	MGI:1347351	MP:0005391	NA
34105	NCDN	23154	8064	Ncdn	MGI:1347351	MP:0003631	NA
34106	NCDN	23154	8064	Ncdn	MGI:1347351	MP:0005390	NA
34107	NCDN	23154	8064	Ncdn	MGI:1347351	MP:0005379	NA
34108	NCEH1	57552	23251	Nceh1	MGI:2443191	MP:0005376	NA
34109	NCEH1	57552	23251	Nceh1	MGI:2443191	MP:0005387	NA
34110	NCEH1	57552	23251	Nceh1	MGI:2443191	MP:0005384	NA
34111	NCEH1	57552	23251	Nceh1	MGI:2443191	MP:0005385	NA
34112	NCEH1	57552	23251	Nceh1	MGI:2443191	MP:0005397	NA
34113	NCF1	653361	30964	Ncf1	MGI:97283	MP:0005386	NA
34114	NCF1	653361	30964	Ncf1	MGI:97283	MP:0005388	NA
34115	NCF1	653361	30964	Ncf1	MGI:97283	MP:0005370	NA
34116	NCF1	653361	30964	Ncf1	MGI:97283	MP:0005385	NA
34117	NCF1	653361	30964	Ncf1	MGI:97283	MP:0005397	NA
34118	NCF1	653361	30964	Ncf1	MGI:97283	MP:0010768	NA
34119	NCF1	653361	30964	Ncf1	MGI:97283	MP:0005381	NA
34120	NCF1	653361	30964	Ncf1	MGI:97283	MP:0005369	NA
34121	NCF1	653361	30964	Ncf1	MGI:97283	MP:0003631	NA
34122	NCF1	653361	30964	Ncf1	MGI:97283	MP:0005390	NA
34123	NCF1	653361	30964	Ncf1	MGI:97283	MP:0005376	NA
34124	NCF1	653361	30964	Ncf1	MGI:97283	MP:0005387	NA
34125	NCF1	653361	30964	Ncf1	MGI:97283	MP:0005384	NA
34126	NCF1	653361	30964	Ncf1	MGI:97283	MP:0005379	NA
34127	NCF1	653361	30964	Ncf1	MGI:97283	MP:0005378	NA
34128	NCF1	653361	30964	Ncf1	MGI:97283	MP:0010771	NA
34129	NCF2	4688	374	Ncf2	MGI:97284	NA	NA
34130	NCF4	4689	525	Ncf4	MGI:109186	MP:0005387	NA
34131	NCF4	4689	525	Ncf4	MGI:109186	MP:0005397	NA
34132	NCF4	4689	525	Ncf4	MGI:109186	MP:0010768	NA
34133	NCK1	4690	38148	Nck1	MGI:109601	MP:0002873	NA
34134	NCK1	4690	38148	Nck1	MGI:109601	MP:0010768	NA
34135	NCK1	4690	38148	Nck1	MGI:109601	MP:0005380	NA
34136	NCK1	4690	38148	Nck1	MGI:109601	MP:0005386	NA
34137	NCK1	4690	38148	Nck1	MGI:109601	MP:0005384	NA
34138	NCK1	4690	38148	Nck1	MGI:109601	MP:0005367	NA
34139	NCK1	4690	38148	Nck1	MGI:109601	MP:0003631	NA
34140	NCK1	4690	38148	Nck1	MGI:109601	MP:0005378	NA
34141	NCK1	4690	38148	Nck1	MGI:109601	MP:0005376	NA
34142	NCK2	8440	20794	Nck2	MGI:1306821	MP:0005384	NA
34143	NCK2	8440	20794	Nck2	MGI:1306821	MP:0005376	NA
